order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount,sale_price,profit,month
2013,12-03-2023,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000943,50,3,1.5,48.5,-1.5,2023-03
2014,10-08-2022,Standard Class,Consumer,United States,Auburn,Alabama,36830,South,Furniture,Chairs,FUR-CH-10001854,290,1,10.5,339.5,49.5,2022-08
2015,25-09-2023,Standard Class,Consumer,United States,Auburn,Alabama,36830,South,Office Supplies,Paper,OFF-PA-10000533,10,2,0.4,9.6,-0.4,2023-09
2016,06-09-2023,Standard Class,Consumer,United States,Auburn,Alabama,36830,South,Office Supplies,Storage,OFF-ST-10003716,820,4,36,864,44,2023-09
2017,17-01-2023,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,OFF-BI-10000088,20,2,0.8,19.2,-0.8,2023-01
2018,05-05-2022,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Labels,OFF-LA-10000240,10,2,0.3,9.7,-0.3,2022-05
2019,04-02-2023,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Supplies,OFF-SU-10001165,20,4,0.6,29.4,9.399999999999999,2023-02
2020,17-04-2023,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Paper,OFF-PA-10002749,30,6,1.6,38.4,8.399999999999999,2023-04
2021,04-07-2023,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,OFF-ST-10001490,1430,9,32.2,1577.8,147.79999999999995,2023-07
2022,26-06-2023,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10002377,20,3,1,19,-1,2023-06
2023,01-11-2023,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,OFF-BI-10004826,50,3,1,49,-1,2023-11
2024,23-12-2022,First Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,FUR-CH-10004675,700,4,43.5,826.5,126.5,2022-12
2025,22-07-2022,Second Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10002867,200,5,7.2,232.8,32.80000000000001,2022-07
2026,11-12-2023,First Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10004409,110,2,2.8,137.2,27.19999999999999,2023-12
2027,28-02-2022,Second Class,Home Office,United States,Lancaster,California,93534,West,Office Supplies,Binders,OFF-BI-10002225,30,2,0.6,29.4,-0.6,2022-02
2028,01-02-2023,Second Class,Home Office,United States,Lancaster,California,93534,West,Office Supplies,Binders,OFF-BI-10001989,60,4,2.1,67.9,7.900000000000006,2023-02
2029,20-02-2023,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East,Office Supplies,Binders,OFF-BI-10000343,10,3,0.4,9.6,-0.4,2023-02
2030,12-05-2023,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East,Office Supplies,Storage,OFF-ST-10001172,90,5,3,97,7,2023-05
2031,09-04-2023,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East,Office Supplies,Binders,OFF-BI-10003707,60,4,1.8,58.2,-1.8,2023-04
2032,05-10-2023,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East,Office Supplies,Paper,OFF-PA-10001274,10,3,0.2,9.8,-0.2,2023-10
2033,19-07-2022,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Paper,OFF-PA-10002250,10,2,0.4,9.6,-0.4,2022-07
2034,24-11-2023,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Art,OFF-AR-10000475,10,1,0.5,9.5,-0.5,2023-11
2035,14-06-2022,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,OFF-BI-10002976,10,2,0.3,9.7,-0.3,2022-06
2036,27-01-2023,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Chairs,FUR-CH-10003061,250,3,13.5,256.5,6.5,2023-01
2037,12-06-2022,Standard Class,Home Office,United States,Bozeman,Montana,59715,West,Office Supplies,Paper,OFF-PA-10002893,20,3,0.9,29.1,9.100000000000001,2022-06
2038,12-12-2022,Standard Class,Home Office,United States,Bozeman,Montana,59715,West,Office Supplies,Labels,OFF-LA-10003077,10,2,0.3,9.7,-0.3,2022-12
2039,01-12-2022,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Paper,OFF-PA-10001661,10,3,0.3,9.7,-0.3,2022-12
2040,26-12-2023,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,OFF-BI-10004656,0,7,0,0,0,2023-12
2041,02-11-2023,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,OFF-BI-10003707,10,2,0.4,9.6,-0.4,2023-11
2042,04-08-2023,Standard Class,Home Office,United States,Peoria,Arizona,85345,West,Furniture,Furnishings,FUR-FU-10004973,70,5,4,76,6,2023-08
2043,13-09-2023,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10004817,50,6,1.2,58.8,8.799999999999997,2023-09
2044,25-06-2023,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,OFF-AR-10001860,40,7,1.2,38.8,-1.2,2023-06
2045,12-02-2023,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10001639,20,3,0.8,19.2,-0.8,2023-02
2046,19-10-2023,Standard Class,Corporate,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Appliances,OFF-AP-10004487,130,2,6.4,153.6,23.599999999999994,2023-10
2047,12-12-2023,Standard Class,Corporate,United States,Perth Amboy,New Jersey,8861,East,Technology,Phones,TEC-PH-10001760,500,3,24,576,76,2023-12
2048,10-06-2023,Standard Class,Corporate,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Paper,OFF-PA-10004071,50,1,2.4,57.6,7.600000000000001,2023-06
2049,12-02-2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10004848,230,7,5.8,284.2,54.19999999999999,2022-02
2050,07-02-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004022,0,3,0,0,0,2023-02
2051,13-05-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003669,10,4,0.4,9.6,-0.4,2023-05
2052,31-12-2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10003833,280,8,13.6,326.4,46.39999999999998,2022-12
2053,12-12-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10003732,10,5,0.3,9.7,-0.3,2023-12
2054,30-01-2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10003142,30,6,1.5,28.5,-1.5,2022-01
2055,19-03-2022,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,FUR-FU-10001196,20,3,0.8,19.2,-0.8,2022-03
2056,03-03-2022,First Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Accessories,TEC-AC-10001114,170,5,8,192,22,2022-03
2057,03-09-2023,First Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10002335,1510,7,47.7,1542.3,32.299999999999955,2023-09
2058,12-04-2023,First Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Accessories,TEC-AC-10000844,60,1,3.2,76.8,16.799999999999997,2023-04
2059,22-12-2023,First Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10004534,370,2,16.4,393.6,23.600000000000023,2023-12
2060,06-05-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10002975,10,3,0.3,9.7,-0.3,2022-05
2061,02-05-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10003996,70,5,4,76,6,2022-05
2062,22-01-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10002571,20,2,0.4,19.6,-0.4,2022-01
2063,17-01-2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000477,50,13,3,57,7,2023-01
2064,22-11-2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004209,20,3,1,19,-1,2023-11
2065,31-03-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10001963,360,4,12.3,397.7,37.69999999999999,2022-03
2066,02-01-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10003833,130,3,3,147,17,2022-01
2067,04-05-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10004568,210,9,7.5,242.5,32.5,2022-05
2068,01-09-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10001419,10,3,0.3,9.7,-0.3,2022-09
2069,11-06-2023,Standard Class,Consumer,United States,Pomona,California,91767,West,Technology,Accessories,TEC-AC-10002800,190,4,8,192,2,2023-06
2070,09-09-2023,Standard Class,Consumer,United States,Pomona,California,91767,West,Furniture,Tables,FUR-TA-10003954,580,3,21.3,688.7,108.70000000000005,2023-09
2071,02-07-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10000301,0,1,0,0,0,2022-07
2072,12-02-2023,Standard Class,Consumer,United States,Ontario,California,91761,West,Furniture,Chairs,FUR-CH-10003956,240,5,11.2,268.8,28.80000000000001,2023-02
2073,04-04-2023,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002954,10,2,0.5,9.5,-0.5,2023-04
2074,25-04-2022,Second Class,Home Office,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10003289,50,3,1.2,58.8,8.799999999999997,2022-04
2075,02-10-2023,Second Class,Home Office,United States,Brentwood,California,94513,West,Technology,Phones,TEC-PH-10002468,640,7,15.2,744.8,104.79999999999995,2023-10
2076,15-09-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10001861,50,3,1.8,58.2,8.200000000000003,2023-09
2077,04-01-2023,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,OFF-PA-10004082,40,5,1.6,38.4,-1.6,2023-01
2078,18-07-2023,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Appliances,OFF-AP-10000358,80,7,2.7,87.3,7.299999999999997,2023-07
2079,07-04-2023,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,OFF-PA-10004243,70,5,3.6,86.4,16.400000000000006,2023-04
2080,19-01-2023,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,OFF-PA-10001295,100,7,4.4,105.6,5.599999999999994,2023-01
2081,25-10-2023,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002170,100,2,2.2,107.8,7.799999999999997,2023-10
2082,05-08-2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,FUR-FU-10002885,10,2,0.3,9.7,-0.3,2022-08
2083,17-03-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10002870,40,6,1.6,38.4,-1.6,2022-03
2084,22-02-2023,Standard Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Labels,OFF-LA-10003923,20,2,0.4,19.6,-0.4,2023-02
2085,12-09-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10003510,110,4,4.8,115.2,5.200000000000003,2023-09
2086,28-12-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10000248,20,5,0.8,19.2,-0.8,2023-12
2087,09-07-2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10000060,270,5,16,304,34,2022-07
2088,16-11-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003129,140,3,6,144,4,2023-11
2089,27-04-2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,OFF-FA-10004076,0,2,0,0,0,2022-04
2090,12-02-2023,Standard Class,Corporate,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Labels,OFF-LA-10004008,10,2,0.2,9.8,-0.2,2023-02
2091,31-10-2022,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,OFF-BI-10004094,30,3,1.2,28.8,-1.2,2022-10
2092,21-09-2023,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Tables,FUR-TA-10004607,250,3,6.2,303.8,53.80000000000001,2023-09
2093,09-06-2022,Standard Class,Home Office,United States,Moorhead,Minnesota,56560,Central,Furniture,Chairs,FUR-CH-10004289,430,5,14.4,465.6,35.60000000000002,2022-06
2094,27-06-2022,Second Class,Consumer,United States,Farmington,New Mexico,87401,West,Office Supplies,Supplies,OFF-SU-10004498,10,1,0.3,9.7,-0.3,2022-06
2095,08-08-2023,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,OFF-AR-10001177,10,5,0.3,9.7,-0.3,2023-08
2096,25-10-2023,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10001718,470,8,25.5,484.5,14.5,2023-10
2097,28-11-2022,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,OFF-AR-10004602,80,4,3.6,86.4,6.400000000000006,2022-11
2098,26-04-2022,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,OFF-AR-10003856,10,3,0.2,9.8,-0.2,2022-04
2099,02-04-2023,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Storage,OFF-ST-10000649,40,3,1.2,38.8,-1.2,2023-04
2100,30-08-2023,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10002926,240,7,8.4,271.6,31.600000000000023,2023-08
2101,03-03-2022,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Storage,OFF-ST-10000078,520,3,12.8,627.2,107.20000000000005,2022-03
2102,21-11-2022,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Art,OFF-AR-10001044,80,4,2.4,77.6,-2.4,2022-11
2103,04-09-2022,Same Day,Home Office,United States,Tucson,Arizona,85705,West,Furniture,Chairs,FUR-CH-10002372,220,4,7.8,252.2,32.19999999999999,2022-09
2104,23-10-2023,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10000357,180,4,11,209,29,2023-10
2105,26-12-2023,Second Class,Corporate,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10001266,30,2,0.9,29.1,-0.9,2023-12
2106,01-07-2022,Standard Class,Consumer,United States,Boynton Beach,Florida,33437,South,Office Supplies,Paper,OFF-PA-10004888,20,3,0.4,19.6,-0.4,2022-07
2107,30-11-2022,Same Day,Corporate,United States,Mesquite,Texas,75150,Central,Office Supplies,Binders,OFF-BI-10003460,0,1,0,0,0,2022-11
2108,02-03-2022,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Paper,OFF-PA-10000157,20,1,0.8,19.2,-0.8,2022-03
2109,09-12-2022,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Binders,OFF-BI-10004519,340,3,12,388,48,2022-12
2110,08-05-2022,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Art,OFF-AR-10004272,10,3,0.2,9.8,-0.2,2022-05
2111,25-07-2023,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Fasteners,OFF-FA-10000585,20,5,0.4,19.6,-0.4,2023-07
2112,09-09-2022,Same Day,Consumer,United States,Redlands,California,92374,West,Furniture,Chairs,FUR-CH-10004218,300,4,6.4,313.6,13.600000000000023,2022-09
2113,13-11-2022,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Supplies,OFF-SU-10004231,20,3,1.2,28.8,8.8,2022-11
2114,14-11-2022,Same Day,Consumer,United States,Redlands,California,92374,West,Technology,Phones,TEC-PH-10001578,1090,4,39,1261,171,2022-11
2115,19-06-2023,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Storage,OFF-ST-10003638,50,2,2,48,-2,2023-06
2116,03-10-2023,Same Day,Consumer,United States,Redlands,California,92374,West,Furniture,Bookcases,FUR-BO-10002213,370,1,8.6,421.4,51.39999999999998,2023-10
2117,18-09-2022,Second Class,Consumer,United States,Rochester,New York,14609,East,Furniture,Tables,FUR-TA-10001307,180,1,6.3,203.7,23.69999999999999,2022-09
2118,24-11-2023,Standard Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,OFF-PA-10002222,140,7,6.4,153.6,13.599999999999994,2023-11
2119,12-06-2023,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002479,10,1,0.5,9.5,-0.5,2023-06
2120,06-04-2023,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003091,860,5,27,873,13,2023-04
2121,20-09-2023,Standard Class,Consumer,United States,Ormond Beach,Florida,32174,South,Office Supplies,Binders,OFF-BI-10000145,0,3,0,0,0,2023-09
2122,04-02-2022,First Class,Corporate,United States,Sunnyvale,California,94086,West,Furniture,Chairs,FUR-CH-10003061,190,3,11,209,19,2022-02
2123,16-12-2023,Second Class,Home Office,United States,Lansing,Michigan,48911,Central,Furniture,Bookcases,FUR-BO-10001972,190,2,7.2,232.8,42.80000000000001,2023-12
2124,29-09-2022,Second Class,Home Office,United States,Lansing,Michigan,48911,Central,Office Supplies,Labels,OFF-LA-10000134,30,9,0.6,29.4,-0.6,2022-09
2125,08-08-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Envelopes,OFF-EN-10003040,80,5,3,97,17,2023-08
2126,09-08-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10000923,50,7,1.8,58.2,8.200000000000003,2022-08
2127,04-02-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10000158,80,3,2.7,87.3,7.299999999999997,2023-02
2128,13-11-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10003623,50,3,1.8,58.2,8.200000000000003,2023-11
2129,06-10-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10001293,20,4,0.8,19.2,-0.8,2022-10
2130,03-06-2023,Second Class,Corporate,United States,Dover,New Hampshire,3820,East,Office Supplies,Appliances,OFF-AP-10000124,20,4,0.6,29.4,9.399999999999999,2023-06
2131,16-02-2023,Second Class,Corporate,United States,Dover,New Hampshire,3820,East,Office Supplies,Art,OFF-AR-10004511,30,9,1.2,38.8,8.799999999999997,2023-02
